"last_name","first_name","name","team","player_id","year","HR.","BB.","AVG","SLG","OBP","RBI.PA","CSSB.","SB.","DPTP.","SacBunt.","SweetSpot.","Barrel.","HPto1B","SprintSpeed"
"Acuna Jr."," Ronald","Ronald Acuna Jr.","ATL",660670,2021,2.244878442,1.440058333,1.006359804,1.802475317,1.371497271,1.032423466,1.578434581,1.474310731,-1.071443357,-0.702738134,0.978668398,2.73319544,-1.109085307,1.520741892
"Ruiz"," Keibert","Keibert Ruiz","WSH",660688,2021,0.28599859,-0.312451564,0.874387648,0.502596326,0.688219954,1.264262093,-0.629532178,-0.57571644,0.876593344,-0.702738134,-0.050170887,-0.715417202,0.240487683,-0.646870533
"Tejeda"," Anderson","Anderson Tejeda","TEX",660731,2021,-1.143454263,-0.408479504,-1.897027623,-1.902527369,-1.72005256,-1.804190212,6.158321783,7.950934604,-1.071443357,-0.702738134,-1.582246779,-1.19977291,0.010072783,-0.002291049
"Sanchez"," Jesus","Jesus Sanchez","MIA",660821,2021,1.442574995,0.095667179,0.584048905,1.05869429,0.531402209,1.012428959,-0.459473417,-0.57571644,-0.567985982,-0.702738134,0.799739827,1.260754087,-0.714088334,0.608062976
"Park"," Hoy","Hoy Park","PIT",660829,2021,-0.160705424,1.055946575,-0.154995167,-0.004843066,0.240169253,0.028698625,-0.009899186,-0.18653641,0.714256957,0.520869963,-0.17318428,0.059551931,-1.240750964,0.893275137
"Gutierrez"," Vladimir","Vladimir Gutierrez","CIN",661269,2021,-1.143454263,-0.672556338,-1.527505587,-1.707893082,-1.708851292,-1.336616524,-0.629532178,-0.57571644,-1.071443357,1.74447806,-2.588719992,-1.19977291,1.425478601,-1.388422152
"Contreras"," William","William Contreras","ATL",661388,2021,0.914490153,0.647827832,0.108949144,0.433084081,0.352181928,0.637302643,-0.629532178,-0.57571644,-0.019742557,-0.702738134,-0.296197673,0.912017978,-0.121592875,0.151723519
"Varsho"," Daulton","Daulton Varsho","ARI",662139,2021,0.48061892,0.455771952,0.518062827,0.697230613,0.508999674,0.564849797,0.188640269,0.452041522,-0.266620683,1.74447806,0.095208577,0.214545758,-1.20783455,0.95031757
"Jones"," Jahmai","Jahmai Jones","BAL",663330,2021,-1.143454263,-0.480500459,-0.762067084,-0.991916953,-0.711938485,-0.985936257,0.279684901,0.566408421,-0.218571573,-0.702738134,-0.17318428,-0.73479143,-0.714088334,0.893275137
"Nootbaar"," Lars","Lars Nootbaar","STL",663457,2021,0.779968557,0.695841801,0.425682318,0.592962245,0.486597139,0.571385767,0.416276971,0.300088065,-1.071443357,0.520869963,-0.754702137,-0.26980995,-0.944503235,0.95031757
"Nevin"," Tyler","Tyler Nevin","BAL",663527,2021,1.8515898,3.504659035,1.04595145,2.129182871,1.931560647,1.468825587,-0.629532178,-0.57571644,-1.071443357,-0.702738134,-0.967179815,0.950766434,1.096314457,-1.103209991
"Hoerner"," Nico","Nico Hoerner","CHC",663538,2021,-1.143454263,0.575806877,1.2571069,0.224547344,1.237082061,0.044101058,1.047885141,0.741227037,0.079074955,-0.702738134,0.039293399,-0.889785257,-0.944503235,1.178487299
"Riley"," Austin","Austin Riley","ATL",663586,2021,1.201817526,0.071660194,1.270304115,1.350645721,1.069063049,1.369942929,-0.573486864,-0.57571644,-0.006076378,-0.702738134,0.553713041,1.280128316,-0.253258533,0.608062976
"Madrigal"," Nick","Nick Madrigal","CWS",663611,2021,-0.724148092,-0.600535383,1.296698546,0.613815919,0.867440234,0.113949283,-0.085128832,-0.347763325,-0.214307206,-0.702738134,-0.352112851,-0.986656398,-0.91158682,0.779190273
"Larnach"," Trevor","Trevor Larnach","MIN",663616,2021,-0.014553029,0.647827832,0.214526869,0.092474077,0.565006011,0.022609304,-0.489043589,-0.39923987,-0.41210783,-0.702738134,0.441882684,0.640778781,0.14173844,-0.133488643
"Mountcastle"," Ryan","Ryan Mountcastle","BAL",663624,2021,1.447763657,-0.14440267,0.636837767,1.044791841,0.419389533,1.178387317,-0.103144928,-0.197871759,0.212655739,-0.702738134,0.900387148,1.086386032,-0.417840604,0.779190273
"McKenna"," Ryan","Ryan McKenna","BAL",663630,2021,-0.647233922,1.103960545,-0.313361754,-0.491428785,0.195364183,-0.408589567,-0.390366224,-0.275285015,-0.733322574,1.74447806,1.045766612,0.19517153,-1.076168892,1.46369946
"Hayes"," Ke'Bryan","Ke'Bryan Hayes","PIT",663647,2021,-0.448471643,0.047653209,0.663232199,0.252352242,0.497798406,0.080273427,0.458598743,0.654466381,0.6649282,-0.702738134,-0.385661958,-0.211687265,-0.549506262,0.608062976
"Tucker"," Kyle","Kyle Tucker","HOU",663656,2021,1.342550724,0.407757983,1.151529175,1.53137756,0.968251641,1.382237869,0.443758395,0.603982989,0.057853293,-0.702738134,1.247061255,1.047637576,-0.516589848,0.379893247
"Cameron"," Daz","Daz Cameron","DET",663662,2021,0.484919199,0.263716073,-0.168192383,0.155035098,0.072150241,0.41576832,1.925945148,2.634379643,0.038118019,-0.702738134,0.676726434,0.292042671,-0.352007776,0.836232705
"India"," Jonathan","Jonathan India","CIN",663697,2021,0.511701668,0.887897681,0.821598786,0.850157554,1.169874456,0.343240123,0.288728937,0.289397793,0.324893718,-0.213294895,0.307686256,0.660153009,-0.516589848,1.007360002
"Raleigh"," Cal","Cal Raleigh","SEA",663728,2021,-0.540136039,-0.696563323,-0.352953401,-0.192526129,-0.543919472,-0.079222426,-0.629532178,-0.57571644,0.161846079,-0.702738134,0.743824648,0.117674616,-0.220342118,0.151723519
"Neidert"," Nick","Nick Neidert","MIA",663734,2021,-1.143454263,0.167688134,-2.728452204,-2.340454516,-2.112096923,-1.804190212,-0.629532178,-0.57571644,-1.071443357,-0.702738134,-1.582246779,-1.19977291,0.010072783,-0.002291049
"Fortes"," Nick","Nick Fortes","MIA",663743,2021,4.266947944,0.287723058,1.098740313,2.365524506,0.912245304,2.238946944,0.504981659,0.849417873,0.771860221,-0.702738134,1.414806791,3.004434636,0.075905611,-0.133488643
"Grisham"," Trent","Trent Grisham","SD",663757,2021,0.217929391,0.623820847,0.465273965,0.530401224,0.609811081,0.50617388,0.797085848,0.718552576,0.165405366,-0.213294895,0.016927327,-0.192313037,-0.747004748,1.235529731
"Woodford"," Jake","Jake Woodford","STL",663765,2021,-1.143454263,-1.824891613,-1.263561275,-1.568868591,-1.921675375,-1.804190212,-0.629532178,-0.57571644,-1.071443357,1.74447806,-1.414501243,-1.19977291,2.445887447,-2.187016203
"Terry"," Curtis","Curtis Terry","TEX",663799,2021,-1.143454263,-0.816598247,-1.553900018,-1.41594165,-1.40641707,-1.395063245,-0.629532178,-0.57571644,-1.071443357,-0.702738134,-0.09490303,0.098300388,0.767150313,-0.817997829
"Vierling"," Matt","Matt Vierling","PHI",663837,2021,0.037689878,-0.576528398,1.547445642,0.989182045,1.035459246,-0.273949061,0.34209869,0.644810314,-0.266620683,-0.702738134,-0.005438744,-0.463552233,-0.549506262,1.406657028
"Rivas III"," Alfonso","Alfonso Rivas III","CHC",663845,2021,-0.19048568,0.143681149,1.468262349,0.502596326,1.304289666,-0.601857876,-0.629532178,-0.57571644,0.227247796,-0.702738134,0.542530006,-0.50230069,0.174654854,-0.247573507
"Gonzalez"," Romy","Romy Gonzalez","CWS",663853,2021,-1.143454263,-1.104682066,0.57085169,0.05076673,0.016143903,-0.614002644,-0.629532178,-0.57571644,0.714256957,-0.702738134,-0.25146553,0.640778781,-0.845753992,0.836232705
"Stephenson"," Tyler","Tyler Stephenson","CIN",663886,2021,0.054563387,0.623820847,1.04595145,0.655523266,1.057861781,0.394103986,-0.629532178,-0.57571644,0.724460934,-0.702738134,0.587262148,-0.15356458,0.042989197,0.094681086
"Williams"," Luke","Luke Williams","PHI",663897,2021,-0.715590807,0.407757983,0.504865612,-0.143867557,0.486597139,-0.713184939,0.97145959,0.429836886,0.094728262,-0.702738134,-0.765885172,-1.19977291,-0.878670406,1.235529731
"Rodgers"," Brendan","Brendan Rodgers","COL",663898,2021,0.481763459,-0.720570308,1.019557019,0.926621024,0.632213616,0.609166005,-0.629532178,-0.57571644,0.109795115,-0.702738134,-0.184367315,0.001429246,-0.253258533,0.037638654
"Blankenhorn"," Travis","Travis Blankenhorn","NYM",663905,2021,0.679616052,-0.816598247,-0.432136694,0.377474284,-0.711938485,1.468825587,-0.629532178,-0.57571644,-1.071443357,-0.702738134,0.274137149,2.675072755,0.9646488,-0.989125126
"Paddack"," Chris","Chris Paddack","SD",663978,2021,-1.143454263,-1.248723976,-2.345732953,-2.138869004,-2.246512133,-1.804190212,-0.629532178,-0.57571644,-1.071443357,1.74447806,-1.056644101,-1.19977291,0.010072783,-0.002291049
"Lowe"," Nathaniel","Nathaniel Lowe","TEX",663993,2021,0.211574638,1.175981499,0.755612708,0.544303673,0.957050374,0.398212944,-0.154251494,0.021313574,0.262221522,-0.702738134,0.06165947,0.640778781,-0.648255505,0.322850815
"Happ"," Ian","Ian Happ","CHC",664023,2021,1.110879997,0.959918635,0.254118516,0.67637694,0.553804744,0.618453253,0.242630074,0.320665536,0.403199505,0.928739329,0.028110363,0.970140663,-0.582422676,0.551020544
"France"," Ty","Ty France","SEA",664034,2021,0.178351542,-0.120395685,1.111937528,0.75284041,1.080264316,0.401318885,-0.629532178,-0.57571644,0.229522178,-0.702738134,0.564896077,0.117674616,0.701317485,-0.817997829
"Lowe"," Brandon","Brandon Lowe","TB",664040,2021,1.913170152,0.839883711,0.531260043,1.295035925,0.766628826,1.35706407,-0.108578185,-0.003113702,-0.857826857,-0.702738134,0.710275541,1.512619056,-0.779921163,0.493978112
"Bader"," Harrison","Harrison Bader","STL",664056,2021,0.684583531,-0.216423625,0.795204354,0.857108778,0.587408546,0.644450026,0.732907832,0.609131296,-0.448637773,-0.702738134,-0.419211065,0.156423073,-1.174918135,1.577784324
"Stevenson"," Andrew","Andrew Stevenson","WSH",664057,2021,-0.051511094,-0.360465534,0.293710162,0.016010607,0.217766718,0.316355238,-0.190171867,-0.299762355,-0.1785932,0.928739329,-0.273831601,-0.03731921,-1.174918135,1.46369946
"Fletcher"," David","David Fletcher","LAA",664058,2021,-1.009490637,-0.696563323,0.729218277,-0.088257761,0.262571788,-0.416234638,0.619841245,0.732130782,-0.158625299,1.394875746,-0.050170887,-1.19977291,-0.747004748,0.551020544
"Haggerty"," Sam","Sam Haggerty","SEA",664059,2021,-0.16832363,-0.28844458,-0.273770107,-0.317648171,-0.297491587,-0.759610711,2.917954155,3.137801144,-0.406996727,1.74447806,0.53134697,-0.211687265,-0.977419649,1.577784324
"Gonsolin"," Tony","Tony Gonsolin","LAD",664062,2021,-1.143454263,-0.552521413,-0.405742263,-0.706916746,-0.678334682,-1.804190212,-0.629532178,-0.57571644,-1.071443357,1.74447806,-1.213206601,-1.19977291,-0.088676461,0.037638654
"Kingery"," Scott","Scott Kingery","PHI",664068,2021,-1.143454263,-1.824891613,-2.028999779,-1.972039615,-2.448134948,-1.804190212,-0.629532178,-0.57571644,-1.071443357,-0.702738134,-0.25146553,-1.19977291,0.010072783,-0.002291049
"Brubaker"," JT","JT Brubaker","PIT",664141,2021,-1.143454263,0.407757983,-1.685872174,-1.791307776,-1.215995522,-0.434090575,-0.629532178,-0.57571644,1.936051912,1.74447806,-2.980126242,-1.19977291,0.536735413,-0.5898281
"Lucchesi"," Joey","Joey Lucchesi","NYM",664192,2021,-1.143454263,0.359744013,-2.728452204,-2.340454516,-2.022486783,-1.804190212,-0.629532178,-0.57571644,-1.071443357,-0.702738134,-3.449813742,-1.19977291,0.010072783,-0.002291049
"Moore"," Dylan","Dylan Moore","SEA",664238,2021,0.372110199,0.719848786,-0.339756185,-0.018745515,0.049747706,0.435698571,2.77287537,2.876343125,-0.038749208,-0.702738134,0.274137149,0.466410726,-0.615339091,0.95031757
"Garlick"," Kyle","Kyle Garlick","MIN",664247,2021,0.974253694,-0.480500459,0.333301809,0.891864901,0.094552776,0.031145748,-0.175045029,-0.004806496,0.082948754,-0.702738134,0.665543398,1.357625229,0.339236926,0.037638654
"Florial"," Estevan","Estevan Florial","NYY",664314,2021,0.953076593,2.976505367,1.230712468,1.482718988,1.886755577,-0.233142632,0.608325553,0.979234651,-1.071443357,-0.702738134,0.542530006,0.175797301,-1.174918135,1.235529731
"Lopez"," Alejo","Alejo Lopez","CIN",664670,2021,-1.143454263,-1.824891613,0.716021061,-0.526184908,-0.118271307,-1.804190212,-0.629532178,-0.57571644,1.413009261,-0.702738134,0.274137149,-1.19977291,0.306320512,-0.361658372
"Straw"," Myles","Myles Straw","HOU",664702,2021,-0.846073982,0.695841801,0.847993217,0.078571628,0.856238966,-0.326715993,1.578299683,1.735447494,0.245668909,-0.213294895,1.291793398,-0.947907941,-1.471165865,1.46369946
"Isbel"," Kyle","Kyle Isbel","KC",664728,2021,-0.591735605,0.191695119,0.913979295,0.67637694,0.733025024,-0.147965361,0.344078711,0.647297542,-1.071443357,-0.702738134,0.13994072,-0.463552233,-0.845753992,0.836232705
"Higgins"," P.J.","P.J. Higgins","CHC",664731,2021,-1.143454263,0.095667179,-2.160971935,-2.04155186,-1.697650025,-1.804190212,-0.629532178,-0.57571644,3.89746188,-0.702738134,-1.962469993,-1.19977291,0.174654854,-0.247573507
"Bohm"," Alec","Alec Bohm","PHI",664761,2021,-0.371048142,-0.048374731,0.531260043,0.036864281,0.374584463,0.409216148,-0.201291892,-0.037776834,0.733053781,-0.702738134,0.274137149,0.07892616,-0.088676461,0.608062976
"Wade Jr."," LaMonte","LaMonte Wade Jr.","SF",664774,2021,1.102828815,0.263716073,0.610443336,1.010035718,0.576207279,1.082248906,0.144990186,0.258220413,-0.561243292,0.695671118,0.732641613,0.853895293,0.240487683,-0.133488643
"Tom"," Ka'ai","Ka'ai Tom","PIT",664789,2021,-0.366961333,1.248002454,-0.894039239,-0.734721644,0.072150241,-0.032332037,-0.261261641,-0.113108614,-0.542346982,-0.702738134,0.128757684,-0.424803777,-1.076168892,0.779190273
"Mazeika"," Patrick","Patrick Mazeika","NYM",664850,2021,-0.612686951,-0.720570308,-0.220981245,-0.491428785,-0.207881447,-0.449838855,-0.629532178,-0.57571644,0.375199953,-0.702738134,-0.206733387,-0.889785257,-0.38492419,-0.532785668
"Zavala"," Seby","Seby Zavala","CWS",664874,2021,1.110879997,-0.432486489,-0.313361754,0.273205916,-0.454309332,1.028227296,-0.629532178,-0.57571644,-0.45700885,1.74447806,-0.050170887,0.524533411,0.536735413,-0.5898281
"Mendick"," Danny","Danny Mendick","CWS",664901,2021,-0.632105271,0.503785922,0.174935222,-0.345453069,0.329779393,0.307432885,-0.386320753,-0.57571644,-0.723014026,0.520869963,-0.206733387,-0.889785257,-0.022843632,-0.07644621
"Brown"," Seth","Seth Brown","OAK",664913,2021,1.840931288,-0.024367746,0.095751929,0.996133269,0.027345171,1.266261094,0.179832941,0.237639178,-0.868089577,-0.702738134,0.29650322,1.493244827,-0.417840604,0.779190273
"McCarthy"," Jake","Jake McCarthy","ARI",664983,2021,0.277922585,0.911904666,0.174935222,0.252352242,0.643414884,-0.682013372,2.326706433,1.65239411,-1.071443357,1.74447806,-1.336219993,-0.676668745,-1.73449718,1.920038918
"Walsh"," Jared","Jared Walsh","LAA",665120,2021,1.150862518,0.143681149,0.92717651,1.197718781,0.766628826,1.485610286,-0.424156088,-0.403725875,-0.316732291,-0.702738134,0.307686256,0.989514891,-0.450757019,0.151723519
"Maton"," Nick","Nick Maton","PHI",665155,2021,-0.426691581,-0.000360761,0.650034983,0.335766937,0.553804744,0.294537471,0.018083105,0.237793922,-1.071443357,0.520869963,0.743824648,0.020803475,-0.483673433,0.265808383
"Celestino"," Gilberto","Gilberto Celestino","MIN",665482,2021,0.277922585,-0.672556338,-0.933630886,-0.338501845,-1.059177777,-0.853959816,-0.629532178,-0.57571644,0.865587487,-0.702738134,0.53134697,0.098300388,-0.417840604,0.893275137
"Tatis Jr."," Fernando","Fernando Tatis Jr.","SD",665487,2021,2.540825912,0.911904666,0.993162588,1.906743686,1.035459246,1.684628826,1.35732839,1.575853165,-0.473719405,-0.702738134,0.251771077,2.926937723,-1.010336063,1.46369946
"Guerrero Jr."," Vladimir","Vladimir Guerrero Jr.","TOR",665489,2021,2.188780224,1.12796753,1.37588184,1.83723144,1.449906144,1.318773281,-0.386292949,-0.331277942,0.91529607,-0.702738134,0.29650322,1.725735567,0.174654854,0.037638654
"Pache"," Cristian","Cristian Pache","ATL",665506,2021,-0.477888906,-1.128689051,-1.263561275,-0.908502258,-1.395215802,-0.649008176,-0.629532178,-0.57571644,-0.164420968,1.74447806,-1.213206601,-0.231061494,-0.68117192,1.235529731
"Marchan"," Rafael","Rafael Marchan","PHI",665561,2021,-0.337096251,-0.120395685,0.320104594,0.064669179,0.161760381,-0.401469167,-0.629532178,-0.57571644,0.027449131,-0.702738134,-0.519858387,-1.19977291,-0.648255505,0.608062976
"Soto"," Juan","Juan Soto","WSH",665742,2021,1.278832371,3.504659035,1.402276271,1.371499395,2.166787264,1.048438234,0.086863082,-0.069517499,1.546635187,-0.702738134,-0.128452137,1.376999457,-0.779921163,0.151723519
"Taveras"," Leody","Leody Taveras","TEX",665750,2021,-0.420512601,-0.648549353,-0.603700497,-0.463623887,-0.745542287,-0.848823433,3.319862298,3.934359222,-0.086229408,1.74447806,-0.240282494,-0.017944982,-1.339500207,1.691869189
"Rivero"," Sebastian","Sebastian Rivero","KC",665861,2021,-1.143454263,-0.19241664,-0.418939479,-0.776428992,-0.241485249,-0.46522921,-0.629532178,-0.57571644,0.357116894,-0.702738134,-0.318563744,-1.19977291,1.096314457,-1.103209991
"Chisholm Jr."," Jazz","Jazz Chisholm Jr.","MIA",665862,2021,0.483164486,-0.216423625,0.544457258,0.613815919,0.340980661,0.248707264,2.127299243,1.993628144,-0.701988133,0.276148343,-0.206733387,0.543907639,-1.471165865,1.349614595
"Gimenez"," Andres","Andres Gimenez","CLE",665926,2021,-0.028278262,-0.576528398,0.148540791,0.099425302,0.105754043,-0.307954425,1.90869499,2.612710633,-0.767494364,-0.090934086,-0.855349458,-0.50230069,-1.174918135,1.292572163
"Anderson"," Ian","Ian Anderson","ATL",666120,2021,-1.143454263,-1.248723976,-2.015802563,-1.777405327,-2.224109598,-1.804190212,-0.629532178,-0.57571644,-1.071443357,1.74447806,-0.396844994,-1.19977291,2.511720276,-2.244058635
"Garrett"," Braxton","Braxton Garrett","MIA",666129,2021,-1.143454263,-1.824891613,-0.32655897,-1.075331647,-1.00317144,-1.804190212,-0.629532178,-0.57571644,-1.071443357,-0.702738134,-0.25146553,-1.19977291,0.010072783,-0.002291049
"Kirilloff"," Alex","Alex Kirilloff","MIN",666135,2021,0.416754733,-0.360465534,0.584048905,0.59991347,0.307376858,1.086265289,-0.235247183,-0.328073336,-0.274107424,-0.702738134,0.911570184,1.280128316,-0.747004748,0.379893247
"Lee"," Khalil","Khalil Lee","NYM",666137,2021,-1.143454263,-1.824891613,-1.989408132,-1.568868591,-2.414531145,-0.713184939,-0.629532178,-0.57571644,-1.071443357,-0.702738134,1.023400541,-1.19977291,0.010072783,-0.002291049
"Lux"," Gavin","Gavin Lux","LAD",666158,2021,-0.26729213,0.767862756,0.465273965,0.189791221,0.632213616,0.566813351,-0.084735304,-0.028233503,-0.559720275,-0.702738134,0.385967506,-0.444178005,-1.273667379,1.349614595
"Moniak"," Mickey","Mickey Moniak","PHI",666160,2021,0.127170486,0.119674164,-1.527505587,-1.075331647,-1.22719679,-0.211912261,-0.629532178,-0.57571644,-1.071443357,1.74447806,-0.340929815,-0.114816124,-0.648255505,0.608062976
"Rortvedt"," Ben","Ben Rortvedt","MIN",666163,2021,0.269937319,-0.360465534,-0.498122772,-0.387160417,-0.532718204,-0.401469167,-0.629532178,-0.57571644,0.212655739,1.74447806,-0.564590529,0.059551931,-0.055760046,-0.019403778
"Adell"," Jo","Jo Adell","LAA",666176,2021,0.146718582,-0.456493474,0.518062827,0.495645101,0.240169253,1.842884533,0.36630656,0.25824075,0.24722764,1.74447806,-0.396844994,0.563281868,-0.944503235,1.805954053
"Beer"," Seth","Seth Beer","ARI",666179,2021,3.515503191,0.575806877,3.131111511,3.839184111,2.558831627,4.087238214,-0.629532178,-0.57571644,-1.071443357,-0.702738134,5.865655002,-1.19977291,0.010072783,-0.002291049
"Bichette"," Bo","Bo Bichette","TOR",666182,2021,0.756526826,-0.432486489,1.204318037,1.023938167,0.800232629,1.098832491,0.866336804,1.231067476,-0.1785932,-0.702738134,0.274137149,0.679527238,-0.549506262,0.722147841
"Carlson"," Dylan","Dylan Carlson","STL",666185,2021,0.249075453,0.383750998,0.782007139,0.697230613,0.789031361,0.257968374,-0.436571894,-0.414123404,-0.544299367,-0.430825224,1.090498755,0.156423073,-0.648255505,0.722147841
"Kieboom"," Carter","Carter Kieboom","WSH",666198,2021,0.015917657,0.575806877,0.00337142,-0.129965108,0.329779393,-0.226833207,-0.629532178,-0.57571644,1.298518329,-0.702738134,-0.240282494,-0.463552233,-0.022843632,0.379893247
"Luzardo"," Jesus","Jesus Luzardo","MIA",666200,2021,-1.143454263,2.976505367,-2.728452204,-2.340454516,-0.801548625,-1.804190212,-0.629532178,-0.57571644,-1.071443357,1.74447806,-3.449813742,-1.19977291,1.622977088,-1.559549448
"Muller"," Kyle","Kyle Muller","ATL",666205,2021,-1.143454263,0.023646224,-1.527505587,-1.707893082,-1.31680693,-1.804190212,-0.629532178,-0.57571644,-1.071443357,1.74447806,-3.449813742,-1.19977291,0.010072783,-0.002291049
"Trammell"," Taylor","Taylor Trammell","SEA",666211,2021,1.006833783,0.479778937,-0.616897712,0.155035098,-0.207881447,0.181684548,0.882262804,0.18390794,-0.70514588,1.74447806,-0.083719994,0.19517153,-0.944503235,0.722147841
"Welker"," Colton","Colton Welker","COL",666213,2021,-1.143454263,-0.024367746,-0.234178461,-0.838990013,-0.241485249,-0.822285474,-0.629532178,-0.57571644,0.472946102,-0.702738134,2.141704112,-1.19977291,0.734233899,-0.760955397
"Castro"," Rodolfo","Rodolfo Castro","PIT",666801,2021,1.294372319,-0.264437595,-0.11540352,0.405279182,-0.151875109,-0.114891746,-0.629532178,-0.57571644,1.586343162,-0.702738134,-0.609322672,0.776398379,-0.417840604,0.379893247
"Dalbec"," Bobby","Bobby Dalbec","BOS",666915,2021,1.370371688,-0.336458549,0.438879534,1.093450413,0.296175591,1.577203577,-0.427798253,-0.322305745,-0.660346859,-0.702738134,0.60962822,2.713821212,-0.319091361,0.836232705
"Oliva"," Jared","Jared Oliva","PIT",666931,2021,-1.143454263,-0.14440267,-0.418939479,-0.776428992,-0.431906797,-0.890790454,2.088590401,2.838688593,-1.071443357,-0.702738134,-1.582246779,-1.19977291,-1.174918135,1.235529731
"Garcia"," Adolis","Adolis Garcia","TEX",666969,2021,1.093807569,-0.600535383,0.478471181,0.815401431,0.161760381,1.037334757,0.977876444,0.962696706,0.403834014,-0.702738134,-0.184367315,1.028263347,-0.812837577,0.95031757
"Gurriel Jr."," Lourdes","Lourdes Gurriel Jr.","TOR",666971,2021,0.617631656,-0.408479504,0.913979295,0.898816126,0.520200941,1.244977916,-0.312940846,-0.476293864,-0.157164796,-0.35313582,0.53134697,0.660153009,-0.121592875,-0.07644621
"Rooker Jr."," Brent","Brent Rooker Jr.","MIN",667670,2021,0.853241807,-0.14440267,-0.075811874,0.419181631,0.217766718,-0.329028163,-0.629532178,-0.57571644,-0.76910258,-0.702738134,0.777373755,1.241379859,0.010072783,0.322850815
"Arozarena"," Randy","Randy Arozarena","TB",668227,2021,0.441824252,0.407757983,0.887584863,0.850157554,0.945849106,0.439234528,1.333548621,1.01521871,-0.099266221,-0.702738134,-0.128452137,0.388913813,-1.043252478,1.178487299
"Barrera"," Tres","Tres Barrera","WSH",668663,2021,-0.221902237,0.863890696,0.755612708,0.335766937,1.147471921,0.031145748,-0.629532178,-0.57571644,0.812372361,-0.702738134,0.441882684,-0.076067667,1.096314457,-1.160252423
"Rogers"," Jake","Jake Rogers","DET",668670,2021,1.082950181,0.263716073,0.425682318,1.107352862,0.307376858,0.824531138,-0.270950156,-0.125278969,-1.071443357,1.74447806,1.347708576,1.008889119,-0.319091361,0.265808383
"Gallen"," Zac","Zac Gallen","ARI",668678,2021,-1.143454263,-1.248723976,-0.247375676,-0.602648378,-1.171190452,-0.401469167,-0.629532178,-0.57571644,0.714256957,1.74447806,-1.023094993,-1.19977291,0.306320512,-0.361658372
"Henry"," Payton","Payton Henry","MIA",668721,2021,-1.143454263,-0.312451564,0.795204354,-0.02569674,0.464194604,-1.804190212,-0.629532178,-0.57571644,2.738050665,-0.702738134,1.023400541,0.737649923,1.721726331,-1.616591881
"Baddoo"," Akil","Akil Baddoo","DET",668731,2021,0.176395689,0.527792907,0.68962663,0.690279389,0.654616151,0.538749512,1.33958352,1.448081073,-0.379646598,-0.702738134,0.732641613,0.505159183,-1.438249451,1.235529731
"Knizner"," Andrew","Andrew Knizner","STL",668800,2021,-0.883015652,0.767862756,-0.432136694,-0.699965522,0.105754043,-0.848823433,-0.629532178,-0.57571644,1.413009261,-0.702738134,-0.240282494,-0.405429548,0.635484656,-0.5898281
"Reynolds"," Bryan","Bryan Reynolds","PIT",668804,2021,0.656786886,0.959918635,1.2571069,1.2880847,1.326692201,0.931767253,-0.251207796,-0.236261373,-0.049217755,-0.702738134,1.012217505,0.815146836,-0.944503235,1.121444866
"Kranick"," Max","Max Kranick","PIT",668820,2021,-1.143454263,-1.824891613,-2.728452204,-2.340454516,-3.041802126,-1.804190212,-0.629532178,-0.57571644,-1.071443357,1.74447806,-3.449813742,-1.19977291,3.499212708,-2.928567822
"Rojas"," Josh","Josh Rojas","ARI",668942,2021,-0.19048568,0.695841801,0.755612708,0.516498775,0.744226291,-0.233142632,0.322666077,0.252364016,-0.245003537,-0.090934086,1.101681791,-0.26980995,-0.779921163,0.493978112
"Marsh"," Brandon","Brandon Marsh","LAA",669016,2021,-0.788110061,0.023646224,0.623640552,0.134181425,0.486597139,-0.369098674,0.534265681,0.677357693,-0.345056812,0.520869963,1.493088041,0.912017978,-1.010336063,1.349614595
"Wilson"," Bryse","Bryse Wilson","PIT",669060,2021,-1.143454263,-1.824891613,-2.094985857,-2.006795737,-2.145700725,-1.018666422,-0.629532178,-0.57571644,-1.071443357,1.74447806,-1.962469993,-1.19977291,2.281305375,-2.072931338
"Campusano"," Luis","Luis Campusano","SD",669134,2021,-1.143454263,0.695841801,-1.567097234,-1.728746755,-0.980768905,-1.287398254,-0.629532178,-0.57571644,2.289874858,-0.702738134,-1.023094993,-1.19977291,0.470902584,-0.532785668
"Burnes"," Corbin","Corbin Burnes","MIL",669203,2021,-1.143454263,-0.600535383,-0.696081006,-1.269965935,-0.95836637,-0.472793961,-0.629532178,-0.57571644,-1.071443357,1.74447806,-0.844166422,-1.19977291,2.511720276,-2.244058635
"Murphy"," Sean","Sean Murphy","OAK",669221,2021,0.670338316,0.311730043,0.12214636,0.474791428,0.385785731,0.782076739,-0.629532178,-0.57571644,0.091760913,-0.702738134,0.117574649,0.989514891,0.405069755,-0.532785668
"Senzel"," Nick","Nick Senzel","CIN",669222,2021,-0.765700956,0.503785922,0.597246121,-0.150818782,0.576207279,-0.537216358,1.750250231,0.278396306,0.472946102,-0.702738134,0.274137149,-0.38605532,-0.648255505,1.349614595
"Edman"," Tommy","Tommy Edman","STL",669242,2021,-0.423896108,-0.504507444,0.729218277,0.349669386,0.396986998,-0.212680365,1.617012392,1.843163151,-0.714860433,0.113000596,0.095208577,-0.366681092,-1.142001721,1.235529731
"Solak"," Nick","Nick Solak","TEX",669256,2021,-0.13638705,-0.216423625,0.465273965,0.175888772,0.464194604,0.078914765,0.392064389,0.172870447,0.300972591,0.520869963,-0.17318428,0.059551931,-1.109085307,1.292572163
